Customer ID,L,R,F,M,S
14940,315,52,2,531.49,0.3471771014035641
14941,0,213,1,182.1,0.1715817694369973
14942,328,36,4,746.56,0.3702176312884403
14943,0,298,1,107.62,0.0804289544235925
14944,271,24,7,3884.42,0.3919097934079798
14945,0,48,1,179.4,0.3485254691689008
14947,236,23,4,758.97,0.3841586500551964
14949,252,104,4,515.0,0.2972953792777165
14952,339,31,21,9529.86,0.4255795615833465
14953,17,53,3,723.95,0.3490458918151711
14954,0,338,1,167.27,0.0375335120643431
14955,0,367,1,163.77,0.0064343163538874
14956,0,56,1,1325.0,0.3399463806970509
14957,0,279,1,274.8,0.1008042895442359
14958,140,230,3,458.26,0.1592335593754928
14961,355,14,13,9365.47,0.4202807128213215
14962,45,174,3,240.21000000000004,0.2192871786784418
14963,145,14,7,1676.68,0.4026336539977921
14966,336,22,5,924.52,0.3881722125847658
14967,294,76,5,1518.81,0.3302633653997792
14968,0,93,1,357.4,0.3002680965147453
14969,0,338,1,906.23,0.0375335120643431
14970,254,44,8,3327.29,0.3734032486989434
14972,0,16,1,30.300000000000004,0.3828418230563002
14975,0,56,1,192.45,0.3399463806970509
14977,0,360,1,31.93,0.013941018766756
14978,160,65,5,1210.72,0.3420596120485728
14979,0,370,1,439.46,0.0032171581769437
14980,0,372,1,150.68,0.0010723860589812
14981,0,58,1,270.8,0.3378016085790885
14982,0,207,1,237.78,0.1780160857908847
14983,0,324,1,183.2,0.0525469168900804
14984,308,23,4,1058.14,0.3841586500551964
14986,307,11,2,566.9,0.3911449298217946
14987,371,0,7,1387.4499999999998,0.4176470588235294
14988,221,15,6,1732.06,0.3986200914682227
14989,0,296,1,342.4,0.0825737265415549
14990,118,247,2,305.42,0.1380618199022236
14991,0,65,1,314.67,0.3302949061662198
14992,0,77,1,210.5,0.317426273458445
14993,0,198,1,36.13,0.1876675603217158
14994,240,17,5,960.63,0.393534142879672
14996,0,116,2,442.29,0.2785443936287652
14997,0,290,1,230.4,0.0890080428954423
14998,177,63,2,340.86,0.3353808547547705
14999,0,227,1,129.48000000000002,0.15656836461126
15001,0,29,2,230.86,0.3718419807601325
15002,329,2,6,3175.52,0.4125611102349787
15003,209,108,6,1060.7,0.298888187982968
15005,372,1,29,7789.63,0.4812805551174893
15006,0,88,1,323.05,0.3056300268096515
15008,157,115,2,360.0,0.2796167796877464
15011,20,30,2,416.6,0.3707695947011512
15012,203,8,2,437.58,0.3943620879987384
15013,189,122,10,1641.3,0.2956394890395837
15015,223,136,13,2365.02,0.2894496136256111
15016,150,28,4,460.26,0.3787967197602902
15018,0,2,1,111.25,0.3978552278820375
15020,0,14,1,203.42,0.3849865951742627
15021,131,1,4,869.01,0.4077511433527835
15022,0,312,1,281.05,0.0654155495978552
15023,304,4,10,5367.92,0.4221810439993692
15024,57,2,8,2414.18,0.4184434631761551
15025,0,203,1,636.08,0.1823056300268096
15026,72,10,2,592.61,0.3922173158807759
15027,229,30,6,2129.45,0.3825343005835042
15028,25,3,3,530.58,0.4026651947642328
15029,0,254,1,365.1,0.1276139410187667
15030,264,15,6,1461.63,0.3986200914682227
15031,337,29,10,2488.44,0.3953713925248384
15032,362,1,7,8821.55,0.4165746727645482
15034,191,21,6,4004.79,0.3921857751143353
15037,0,11,2,402.51,0.3911449298217946
15038,55,4,4,604.37,0.4045339851758398
15039,360,3,47,20116.99,0.5320769594701151
15040,0,176,1,7.49,0.2112600536193029
15041,0,79,1,113.67,0.3152815013404826
15042,0,230,1,179.52,0.1533512064343163
15043,69,98,5,2336.8,0.3066708721021921
15044,343,14,18,8504.1,0.4349865951742627
15046,268,60,10,2598.62,0.3621274246964202
15048,0,3,1,98.7,0.3967828418230563
15050,59,56,2,2411.7000000000003,0.3428875571676392
15051,359,14,6,2543.55,0.3996924775272039
15055,248,109,3,560.07,0.288992272512222
15056,0,155,1,133.45,0.2337801608579088
15057,290,78,3,1766.46,0.3222362403406402
15058,276,11,5,1285.04,0.3999684592335594
15059,356,11,10,2185.85,0.4146743415865005
15061,371,2,86,83284.38,0.6478552278820375
15062,186,58,4,1597.76,0.3466251379908532
15064,306,45,4,1254.41,0.3605661567576093
15065,0,45,1,168.73,0.3517426273458445
15067,193,48,2,2133.12,0.351466645639489
15068,203,53,2,623.49,0.3461047153445828
15070,351,7,3,737.0500000000001,0.3983756505283078
15071,184,21,2,473.49,0.3804210692319823
15072,0,114,1,187.52,0.2777479892761394
15073,281,35,5,1744.61,0.3742311938180098
15074,38,64,2,817.46,0.3343084686957893
15076,29,127,2,566.89,0.2667481469799716
15077,235,129,2,2428.08,0.2646033748620091
15078,367,3,23,8018.77,0.4614887241759975
15079,365,0,8,2871.74,0.4205882352941176
15080,74,62,2,546.25,0.3364532408137518
15081,168,2,8,1460.92,0.4184434631761551
15082,0,303,1,93.35,0.0750670241286863
15084,266,14,2,965.2,0.387927771644851
15085,0,364,1,347.54,0.0096514745308311
15086,60,199,2,218.53,0.1895363507333228
15091,0,309,2,565.9,0.0715738842453871
15092,0,97,1,318.65,0.2959785522788204
15093,359,7,18,9729.09,0.4424932975871313
15094,181,98,2,83.0,0.2978473426904274
15095,267,55,6,1771.04,0.3557246491089734
15097,0,218,2,660.27,0.1691610156126793
15100,334,1,6,2018.7,0.4136334962939599
15101,74,150,4,1160.41,0.2479656205645797
15102,16,165,2,554.67,0.2259974767386847
15105,196,65,2,795.98,0.3332360826368081
15107,79,7,4,620.85,0.4013168269988961
15109,156,214,2,498.15,0.1734505598486043
15110,81,38,2,509.75,0.3621905062293014
15111,219,7,3,1163.39,0.3983756505283078
15112,0,246,1,209.4,0.1361930294906166
15114,37,18,2,639.56,0.383638227408926
15115,0,367,1,191.74,0.0064343163538874
15117,186,83,3,934.19,0.3168743100457341
15122,196,57,8,2863.69,0.3594622299321873
15123,212,56,3,2456.86,0.3458287336382274
15124,175,111,2,266.63,0.2839063239236714
15125,138,114,9,5496.39,0.3012774010408453
15126,150,171,2,449.49,0.2195631603847973
15127,0,154,1,304.97,0.23485254691689
15128,0,65,1,312.68,0.3302949061662198
15129,224,20,12,3412.78,0.4109052199968459
15131,0,29,1,80.28,0.3689008042895442
15133,138,17,2,824.48,0.3847106134679072
15134,41,16,2,208.3,0.3857829995268885
15135,0,191,1,166.63,0.1951742627345844
15137,159,155,2,823.4,0.236721337328497
15138,0,28,1,502.52,0.3699731903485255
15140,0,77,1,889.44,0.317426273458445
15141,163,92,7,1388.47,0.318987541397256
15142,90,45,5,2121.18,0.3635073332281975
15143,0,67,1,304.18,0.3281501340482574
15144,347,14,12,5579.87,0.4173395363507333
15149,73,211,4,1033.81,0.1825500709667245
15150,87,91,3,3686.61,0.3082952215738843
15151,86,58,2,2085.61,0.3407427850496767
15152,0,336,1,518.14,0.0396782841823056
15154,0,113,2,1091.99,0.2817615518057089
15155,0,18,1,383.97,0.3806970509383378
15157,159,204,2,718.04,0.1841744204384166
15158,0,36,1,204.62,0.3613941018766756
15159,36,30,4,3475.7200000000003,0.3766519476423277
15160,47,9,3,431.11,0.3962308784103454
15161,0,23,1,119.92,0.3753351206434316
15162,0,366,1,312.9,0.0075067024128686
15164,301,24,6,1225.87,0.3889686169373916
15165,0,8,1,487.75,0.3914209115281502
15166,0,102,1,167.16,0.2906166219839142
15167,266,42,4,1496.67,0.3637833149345529
15169,344,17,2,569.22,0.3847106134679072
15170,0,41,1,81.15,0.3560321715817695
15173,236,15,7,1494.6,0.4015612679388109
15174,0,45,1,345.71,0.3517426273458445
15176,0,302,1,988.04,0.0761394101876675
15177,0,60,1,948.93,0.335656836461126
15179,344,27,8,5284.97,0.3916338117016243
15180,221,2,3,816.9300000000001,0.403737580823214
15181,310,55,2,510.72,0.3439599432266204
15182,270,20,9,2376.102,0.4020816905850812
15183,36,182,3,639.93,0.210708090206592
15184,336,22,2,283.19,0.3793486831730011
15186,222,109,3,991.79,0.288992272512222
15188,0,360,1,310.43,0.013941018766756
15189,128,16,5,1298.99,0.3946065289386532
15190,0,69,1,834.4399999999999,0.3260053619302949
15191,225,98,3,588.05,0.3007885191610156
15192,314,0,3,937.07,0.4058823529411764
15194,368,3,14,4811.16,0.4350181359407034
15196,293,67,2,316.25,0.3310913105188456
15197,333,29,3,797.9,0.3747831572307207
15198,281,43,3,377.71,0.3597697524049834
15199,201,9,6,1853.7,0.4050544078221101
15200,0,129,1,549.0500000000001,0.2616621983914209
15201,171,74,2,606.4100000000001,0.323584608105977
15202,0,55,3,6001.49,0.3469011196972086
15203,340,25,9,2572.38,0.3967197602901751
15207,130,51,3,683.92,0.3511906639331336
15208,0,58,1,100.4,0.3378016085790885
15209,0,365,1,178.98000000000002,0.0085790884718498
15210,196,13,2,845.01,0.3890001577038322
15211,0,0,1,383.07,0.4
15212,0,11,1,106.48,0.3882037533512064
15215,218,28,4,1687.49,0.3787967197602902
15216,0,253,1,389.49,0.128686327077748
15217,0,198,1,426.24,0.1876675603217158
15218,293,24,11,5759.68,0.4036744992903328
15219,0,283,1,379.7,0.0965147453083109
15221,271,1,4,2062.2,0.4077511433527835
15222,250,107,10,2965.91,0.3117252799243022
15223,125,244,3,662.2,0.1442201545497555
15224,180,147,3,549.28,0.2482416022709352
15227,237,31,4,1269.09,0.3755795615833465
15228,71,63,2,2193.56,0.3353808547547705
15229,0,221,1,160.5,0.1630026809651474
15231,0,256,1,250.26,0.1254691689008042
15233,0,36,1,59.400000000000006,0.3613941018766756
15235,19,4,6,690.3000000000001,0.4104163381170163
15240,359,9,7,2753.41,0.4079955842926983
15241,223,65,3,1293.72,0.3361772591073963
15242,0,57,1,302.04,0.3388739946380697
15243,0,70,1,610.6,0.3249329758713137
15244,0,301,1,280.51,0.0772117962466488
15245,192,37,5,2095.0,0.3720864217000473
15246,0,190,1,266.25,0.1962466487935656
15247,59,112,2,620.06,0.2828339378646901
15248,122,46,3,1893.93,0.3565525942280397
15249,193,65,5,2577.54,0.3420596120485728
15250,0,275,1,60.0,0.1050938337801608
15251,265,49,10,9839.55,0.3739236713452137
15252,190,56,3,1362.63,0.3458287336382274
15253,183,38,3,1136.89,0.3651316826998896
15254,14,181,2,787.99,0.208839299794985
15255,340,31,8,2838.57,0.3873442674656994
15256,0,196,1,71.95,0.1898123324396783
15257,0,49,1,368.75,0.3474530831099196
15259,169,147,4,1182.38,0.2511827787415234
15260,361,7,20,7377.46,0.4483756505283078
15261,52,16,3,1253.18,0.3887241759974767
15262,107,15,2,239.87,0.3868553855858697
15264,0,165,1,454.66,0.2230563002680965
15265,133,239,2,1839.52,0.1466409083740734
15266,322,14,4,732.91,0.3938101245860275
15268,126,113,3,961.9,0.2847027282762971
15269,10,15,2,816.5600000000001,0.3868553855858697
15270,321,35,14,6145.37,0.4007017820533038
15271,125,0,10,2202.47,0.4264705882352941
15272,213,85,4,1363.54,0.3176707143983599
15273,0,234,1,228.96,0.1490616621983914
15276,40,29,3,514.22,0.3747831572307207
15277,0,60,1,220.44,0.335656836461126
15278,103,196,4,496.16,0.198635861851443
15279,295,15,4,1290.03,0.3927377385270462
15280,82,123,2,293.1,0.2710376912158965
15281,49,13,7,6211.42,0.4037060400567734
15282,0,205,1,348.59,0.1801608579088471
15283,127,25,3,148.32999999999998,0.3790727014666456
15284,0,135,1,24.75,0.2552278820375335
15285,0,42,1,94.92,0.3549597855227882
15287,357,14,3,369.34,0.3908689481154392
15288,299,0,6,1576.61,0.4147058823529412
15289,163,93,2,653.3100000000001,0.3032092729853335
15290,260,28,8,2553.06,0.3905614256426431
15291,362,8,26,9178.26,0.464950323292856
15293,0,300,1,247.5,0.07828418230563
15294,0,45,1,233.35,0.3517426273458445
15295,0,289,1,217.24,0.0900804289544236
15296,266,55,6,6669.97,0.3557246491089734
15298,364,1,12,4659.47,0.4312805551174893
15299,324,7,6,3484.53,0.4071991799400725
15301,81,3,6,2533.09,0.4114887241759975
15302,0,365,1,308.0,0.0085790884718498
15303,118,200,2,650.16,0.1884639646743415
15304,53,3,2,225.15,0.3997240182936445
15305,0,190,1,93.6,0.1962466487935656
15306,158,135,6,2310.38,0.2699337643904747
15309,124,245,4,797.96,0.1460889449613625
15310,0,113,1,1634.64,0.2788203753351206
15311,373,0,121,56003.26,0.7529411764705882
15312,340,18,8,2005.34,0.4012852862324554
15314,14,48,2,492.48,0.351466645639489
15317,0,312,1,129.75,0.0654155495978552
15321,237,72,9,3961.42,0.346317615518057
15322,0,111,1,711.18,0.2809651474530831
15323,99,197,3,434.6,0.1946222993218735
15324,0,336,1,140.22000000000003,0.0396782841823056
15325,265,30,7,1439.72,0.3854754770540924
15326,129,244,4,1388.81,0.1471613310203438
15328,0,42,1,107.24,0.3549597855227882
15329,350,9,8,1934.63,0.4109367607632865
15331,109,134,3,767.91,0.2621826210376912
15332,147,1,6,4892.68,0.4136334962939599
15336,0,36,1,240.5,0.3613941018766756
15337,0,46,1,373.02,0.3506702412868633
15338,0,312,1,283.43,0.0654155495978552
15339,248,56,5,1253.77,0.3517110865794039
15340,0,196,1,105.5,0.1898123324396783
15341,0,84,1,382.2,0.3099195710455764
15346,5,60,2,343.7,0.3385980129317142
15347,71,1,4,1162.0,0.4077511433527835
15350,9,8,2,547.6,0.3943620879987384
15351,62,4,4,1778.18,0.4045339851758398
15352,0,183,1,114.95,0.2037533512064343
15353,370,2,6,2398.93,0.4125611102349787
15354,0,238,3,284.4,0.1506544709036429
15356,54,3,4,698.45,0.4056063712348211
15358,366,0,22,8703.21,0.4617647058823529
15359,30,297,8,181.35,0.1020895757766913
15361,17,161,3,270.15,0.2332281974451979
15362,290,83,2,613.08,0.3139331335751458
15363,120,7,2,678.11,0.3954344740577196
15365,269,38,6,2242.81,0.3739552121116543
15366,241,44,5,1786.57,0.3645797192871787
15367,311,53,7,3203.74,0.360810597697524
15368,0,29,1,275.8,0.3689008042895442
15369,239,127,11,6251.26,0.2932187352152657
15370,0,45,1,1352.96,0.3517426273458445
15371,0,297,1,59.400000000000006,0.0815013404825737
15372,213,85,7,4009.66,0.3264942438101246
15373,215,6,6,1005.48,0.4082715659990538
15374,0,259,1,139.32,0.1222520107238605
15375,0,325,1,60.96,0.0514745308310991
15377,32,17,4,1211.75,0.3905929664090837
15378,39,97,2,246.5,0.2989197287494086
15379,0,35,1,1174.55,0.3624664879356568
15380,373,0,7,1788.8,0.4176470588235294
15381,159,58,3,1293.72,0.3436839615202649
15382,360,9,6,7777.84,0.4050544078221101
15384,210,16,2,1385.38,0.3857829995268885
15385,284,27,2,625.2,0.3739867528780949
15387,0,127,1,468.65,0.2638069705093834
15389,281,35,4,2233.8,0.3712900173474215
15390,12,31,2,1216.66,0.36969720864217
15391,0,219,1,289.87,0.1651474530831099
15392,56,9,3,1376.09,0.3962308784103454
15393,156,202,3,659.48,0.1892603690269673
15394,328,30,7,3103.26,0.3854754770540924
15396,0,218,1,508.2000000000001,0.1662198391420911
15400,140,55,3,586.1,0.3469011196972086
15401,116,87,2,216.95,0.3096435893392209
15402,204,22,4,1203.77,0.3852310361141776
15403,238,126,2,170.88,0.2678205330389528
15404,0,10,1,257.06,0.3892761394101877
15405,0,211,1,310.74,0.1737265415549597
15406,0,88,2,465.16,0.3085712032802397
15409,0,356,1,131.25,0.0182305630026809
15410,31,203,2,1234.88,0.1852468064973979
15413,47,326,5,6798.72,0.0621668506544709
15416,197,113,3,588.5,0.2847027282762971
15418,161,60,2,452.32,0.3385980129317142
15420,300,69,6,743.0,0.3407112442832361
15421,346,20,6,2854.98,0.3932581611733165
15422,291,14,5,1522.27,0.3967513010566157
15423,39,216,2,223.39,0.1713057877306418
15424,0,98,1,214.44,0.2949061662198391
15425,263,35,4,1944.57,0.3712900173474215
15426,216,4,5,1168.0,0.407475161646428
15428,334,22,3,668.97,0.3822898596435893
15430,60,102,2,954.75,0.2935577984545024
15431,0,137,1,153.24,0.253083109919571
15432,0,176,1,149.57,0.2112600536193029
15434,310,9,6,1525.5800000000002,0.4050544078221101
15437,0,275,1,193.29,0.1050938337801608
15439,248,39,4,1269.05,0.3670004731114967
15441,334,31,3,1254.21,0.3726383851127582
15443,168,109,7,1939.02,0.300756978394575
15445,0,225,1,171.0,0.1587131367292225
15446,349,11,3,406.95,0.3940861062923829
15447,97,162,4,337.71000000000004,0.2350969878568049
15448,0,309,1,294.17,0.0686327077747989
15451,164,69,2,233.21,0.3289465384008831
15452,121,25,3,1260.38,0.3790727014666456
15454,0,253,1,128.59,0.128686327077748
15455,0,232,1,38.25,0.1512064343163539
15456,328,38,7,1672.05,0.3768963885822425
15458,0,37,1,208.8,0.3603217158176944
15459,80,52,2,202.83,0.3471771014035641
15461,170,95,2,429.7,0.3010645008673711
15462,0,80,1,502.45,0.3142091152815013
15465,360,4,15,5301.03,0.4368869263523104
15466,347,24,3,1236.48,0.3801450875256268
15468,0,27,1,962.97,0.3710455764075067
15469,0,73,1,335.70000000000005,0.3217158176943699
15470,0,210,1,63.42,0.174798927613941
15471,170,15,2,847.08,0.3868553855858697
15473,0,79,1,274.8,0.3152815013404826
15474,0,230,1,163.1,0.1533512064343163
15476,62,15,4,2209.98,0.3927377385270462
15477,0,284,1,368.4,0.0954423592493297
15478,0,210,1,583.5600000000001,0.174798927613941
15479,0,368,1,147.4,0.0053619302949061
15480,210,100,4,5373.5,0.3015849235136414
15481,0,36,1,1993.34,0.3613941018766756
15482,350,21,7,3537.6,0.3951269515849235
15483,298,20,6,628.39,0.3932581611733165
15484,194,175,2,1061.69,0.2152736161488724
15485,364,8,5,3196.51,0.4031856174105031
15486,0,162,1,102.0,0.2262734584450402
15487,0,314,1,231.32,0.0632707774798927
15488,126,91,4,340.6,0.3112363980444725
15489,292,35,5,1285.3300000000002,0.3742311938180098
15490,0,65,1,217.6,0.3302949061662198
15493,265,24,4,2313.18,0.3830862639962151
15494,250,113,3,2480.82,0.2847027282762971
15495,0,14,1,246.5,0.3849865951742627
15496,0,266,1,146.14,0.1147453083109919
15497,338,17,7,7395.19,0.3994164958208484
15498,356,1,19,12723.18,0.451868790411607
15499,0,358,1,161.6,0.0160857908847185
15501,10,39,2,402.5,0.3611181201703202
15502,186,3,5,3608.54,0.4085475477054093
15503,0,361,1,120.06,0.0128686327077748
15504,144,155,3,371.02,0.2396625137990853
15506,96,16,3,1060.77,0.3887241759974767
15509,0,15,1,166.51,0.3839142091152815
15512,285,25,2,210.58,0.3761315249960574
15513,329,0,18,12992.33,0.45
15514,355,14,7,2459.09,0.4026336539977921
15515,0,22,1,171.81,0.3764075067024128
15518,340,14,7,2276.49,0.4026336539977921
15519,63,18,2,344.61,0.383638227408926
15521,303,35,8,4106.49,0.3830547232297744
15523,349,23,15,16947.98,0.416511591231667
15524,0,241,1,151.4,0.1415549597855228
15525,9,8,2,469.78,0.3943620879987384
15527,329,29,15,3145.86,0.4100772748777795
15529,27,1,2,1116.72,0.401868790411607
15530,0,147,1,311.37,0.2423592493297587
15532,173,11,6,2190.9700000000003,0.4029096357041476
15534,0,360,1,162.25,0.013941018766756
15535,44,39,2,551.42,0.3611181201703202
15536,0,44,1,259.09,0.3528150134048258
15538,125,172,6,3358.4,0.230255480208169
15540,0,10,1,247.38,0.3892761394101877
15542,225,147,3,918.45,0.2482416022709352
15543,0,94,1,114.98,0.2991957104557641
15544,307,7,12,4615.72,0.4248462387636019
15545,0,6,1,135.32999999999998,0.3935656836461126
15546,0,241,2,1079.1,0.144496136256111
15547,357,11,12,5199.55,0.420556694527677
15548,0,230,1,158.09,0.1533512064343163
15549,276,56,5,652.7,0.3517110865794039
15550,357,13,8,1643.17,0.4066472165273616
15551,155,29,6,1274.02,0.3836066866424854
15552,0,258,1,162.4,0.1233243967828418
15555,368,0,22,7307.18,0.4617647058823529
15558,0,274,1,214.13,0.106166219839142
15559,0,203,1,1109.4,0.1823056300268096
15560,0,32,2,153.52,0.3686248225831887
15561,279,18,4,1133.8,0.3895205803501025
15562,301,59,2,538.83,0.3396703989906955
15563,166,149,3,1466.56,0.2460968301529727
15564,212,98,2,70.74000000000001,0.2978473426904274
15566,331,27,2,227.87,0.3739867528780949
15569,258,25,5,2210.64,0.3849550544078221
15570,251,4,14,5145.52,0.4339457498817222
15571,347,21,10,3401.2,0.4039504809966882
15572,223,15,3,1515.81,0.3897965620564579
15573,110,253,3,599.73,0.1345686800189244
15574,92,7,3,816.4499999999999,0.3983756505283078
15575,0,254,1,30.1,0.1276139410187667
15577,2,358,2,139.1,0.0190269673553067
15579,49,18,3,953.9,0.3865794038795143
15580,293,11,8,1381.19,0.408791988645324
15581,371,1,26,4114.62,0.4724570257057247
15583,0,11,1,107.86,0.3882037533512064
15584,270,34,2,552.39,0.3664800504652263
15586,108,227,3,1139.1,0.1624507175524365
15587,99,27,3,608.4,0.3769279293486831
15588,0,312,1,579.6,0.0654155495978552
15590,224,17,5,1496.6,0.393534142879672
15591,91,217,3,217.9,0.1731745781422488
15595,0,122,1,357.6,0.2691689008042895
15596,134,0,5,1723.45,0.411764705882353
15597,0,210,1,238.8,0.174798927613941
15598,0,62,1,307.34,0.3335120643431635
15599,0,80,1,488.32,0.3142091152815013
15600,165,63,4,1199.31,0.341263207695947
15601,365,7,17,8183.56,0.4395521211165431
15602,369,3,8,1932.64,0.4173710771171739
15603,0,283,1,40.0,0.0965147453083109
15605,320,8,5,738.57,0.4031856174105031
15606,257,25,8,2310.83,0.3937785838195868
15607,156,178,8,1604.21,0.2297035167954581
15608,0,50,1,692.3,0.3463806970509384
15611,299,18,13,1405.83,0.4159911685853966
15613,0,245,1,433.72,0.1372654155495978
15614,188,72,4,3147.36,0.3316117331651159
15615,346,25,24,10974.23,0.4408374073489985
15616,0,73,1,317.11,0.3217158176943699
15617,111,31,3,828.5500000000001,0.3726383851127582
15620,0,44,1,389.18,0.3528150134048258
15622,218,62,8,4143.05,0.3541002996372812
15623,335,28,7,2136.02,0.3876202491720549
15625,165,11,5,1702.14,0.3999684592335594
15626,0,56,1,391.72,0.3399463806970509
15627,65,92,2,566.9,0.3042816590443148
15628,359,1,9,2782.02,0.4224570257057246
15629,82,85,4,2240.9,0.3176707143983599
15630,0,279,1,295.05,0.1008042895442359
15631,0,277,1,596.67,0.1029490616621983
15633,221,144,13,4352.46,0.2808705251537612
15634,0,18,1,311.1,0.3806970509383378
15635,0,30,1,100.35,0.367828418230563
15636,132,72,2,719.82,0.3257293802239394
15637,310,48,4,574.23,0.3573489985806655
15638,231,13,6,2265.2,0.4007648635861852
15639,153,86,2,639.76,0.3107159753982021
15640,352,7,15,11441.92,0.4336697681753667
15641,336,31,8,3458.35,0.3873442674656994
15642,0,364,1,105.78,0.0096514745308311
15645,11,49,2,443.16,0.3503942595805078
15646,38,7,3,526.97,0.3983756505283078
15647,0,50,1,169.0,0.3463806970509384
15649,19,2,3,1354.35,0.403737580823214
15650,106,156,2,553.88,0.2356489512695158
15651,176,55,2,612.76,0.3439599432266204
15652,97,22,4,1082.6,0.3852310361141776
15658,363,7,4,1399.37,0.4013168269988961
15659,266,21,2,226.04,0.3804210692319823
15660,306,0,7,1212.13,0.4176470588235294
15661,199,14,6,906.15,0.3996924775272039
15662,77,296,2,283.73,0.0855149030121432
15664,200,84,3,867.6,0.3158019239867529
15665,223,46,3,1773.11,0.3565525942280397
15666,23,107,2,632.94,0.2881958681595963
15670,0,191,1,152.15,0.1951742627345844
15672,0,360,1,45.3,0.013941018766756
15673,203,86,5,3533.77,0.3195395048099669
15674,313,52,8,4501.63,0.3648241602270935
15675,0,39,1,218.35,0.3581769436997319
15677,42,56,2,648.4,0.3428875571676392
15678,127,30,2,1541.19,0.3707695947011512
15680,371,1,8,3173.9,0.4195158492351364
15681,185,14,9,1563.54,0.4085160069389686
15682,88,234,2,318.24,0.1520028386689796
15683,0,108,1,330.79,0.2841823056300268
15684,188,182,3,173.95,0.210708090206592
15685,0,85,1,55.98,0.3088471849865952
15686,0,55,1,90.0,0.3410187667560322
15688,0,53,1,190.57,0.3431635388739946
15689,0,252,1,266.93,0.1297587131367292
15691,338,29,3,434.5,0.3747831572307207
15693,0,294,1,37.5,0.0847184986595174
15694,366,0,12,4331.41,0.4323529411764706
15695,83,232,2,721.0600000000001,0.1541476107869421
15696,260,58,5,1170.11,0.3495663144614414
15697,0,324,1,246.75,0.0525469168900804
15698,0,259,1,46.2,0.1222520107238605
15702,205,111,2,140.39,0.2839063239236714
15704,81,137,2,1524.34,0.2560242863901593
15708,55,4,3,1014.48,0.4015928087052515
15709,0,224,1,194.6,0.1597855227882038
15710,0,52,1,898.87,0.3442359249329759
15711,128,191,2,420.25,0.1981154392051727
15712,359,14,7,2400.05,0.4026336539977921
15713,357,1,3,654.09,0.4048099668821952
15714,102,88,3,453.93,0.3115123797508279
15715,63,190,5,658.02,0.2080113546759186
15716,362,4,8,1938.0,0.4162986910581927
15717,171,56,4,456.7000000000001,0.3487699101088157
15718,0,175,1,293.79,0.2123324396782841
15719,357,16,18,5177.45,0.4328418230563002
15720,0,185,1,143.19,0.2016085790884718
15722,195,80,6,3035.54,0.3289149976344425
15723,162,46,3,744.55,0.3565525942280397
15724,0,35,1,92.6,0.3624664879356568
15726,0,25,1,321.91,0.3731903485254692
15727,297,22,8,4266.55,0.3969957419965305
15728,64,14,2,544.6,0.387927771644851
15729,3,35,2,107.55,0.365407664406245
15730,49,16,2,605.7,0.3857829995268885
15731,0,188,1,125.3,0.1983914209115281
15732,301,7,9,1387.95,0.4160227093518372
15734,110,71,2,923.85,0.3268017662829207
15735,0,56,1,327.68,0.3399463806970509
15736,0,70,2,1815.72,0.3278741523419019
15738,356,7,26,8560.55,0.4660227093518372
15741,160,93,2,208.62,0.3032092729853335
15742,0,254,1,156.87,0.1276139410187667
15747,314,10,6,1588.57,0.4039820217631288
15748,0,84,2,465.45,0.3128607475161646
15750,371,1,12,4331.711,0.4312805551174893
15751,272,95,11,1380.44,0.3275350891026652
15752,84,7,3,1570.16,0.3983756505283078
15754,161,128,6,2579.04,0.2774404668033433
15755,356,14,11,3628.87,0.4143983598801451
15757,160,21,4,2225.94,0.3863034221731588
15759,226,146,4,577.89,0.2522551648005046
15760,0,265,2,13916.34,0.1187588708405614
15761,0,77,1,143.05,0.317426273458445
15764,44,69,2,1223.11,0.3289465384008831
15765,0,301,1,370.63,0.0772117962466488
15766,225,91,2,516.0,0.305354045103296
15768,260,111,31,14979.26,0.3692004415707302
15769,357,6,21,32451.6,0.4523892130578773
15770,0,247,1,321.45,0.1351206434316354
15771,89,239,3,1006.54,0.1495820848446617
15772,0,53,1,280.88,0.3431635388739946
15773,0,44,1,138.84,0.3528150134048258
15774,238,53,5,1059.14,0.3549282447563476
15775,0,266,1,45.6,0.1147453083109919
15777,172,31,3,715.5,0.3726383851127582
15778,0,66,1,307.95000000000005,0.3292225201072386
15779,69,98,2,124.08,0.2978473426904274
15782,0,65,1,1399.36,0.3302949061662198
15784,204,102,2,848.33,0.2935577984545024
15785,345,14,11,3640.96,0.4143983598801451
15786,118,52,2,3582.62,0.3471771014035641
15788,0,143,1,221.83,0.2466487935656836
15789,192,66,5,1610.71,0.3409872259895916
15791,112,164,3,1995.65,0.2300110392682542
15792,218,34,2,933.84,0.3664800504652263
15793,359,13,5,1433.96,0.3978236871155969
15794,0,371,2,777.0,0.0050859485885507
15795,260,65,7,1369.86,0.3479419649897493
15796,243,9,9,2464.27,0.4138779372338748
15797,100,216,2,613.6800000000001,0.1713057877306418
15798,188,127,3,1535.37,0.2696893234505598
15799,0,53,1,540.15,0.3431635388739946
15800,165,88,5,543.5,0.3173947326920044
15803,230,80,3,1513.84,0.3200914682226778
15805,343,20,13,4660.75,0.4138463964674341
15807,257,43,2,913.62,0.3568285759343952
15808,368,4,18,14674.96,0.4457104557640751
15809,75,94,2,758.6700000000001,0.3021368869263523
15810,286,21,4,1607.06,0.3863034221731588
