Customer ID,L,R,F,M,S,cluster,score,tier
16817,63,3,5,1200.15,0.4085475477054093,1,6000.75,Gold
16819,0,100,2,182.59,0.2957025705724649,1,365.18,Silver
16821,0,16,1,113.35,0.3828418230563002,1,113.35,Bronze
16822,0,321,1,181.39,0.0557640750670241,1,181.39,Bronze
16823,350,22,6,1901.71,0.391113389055354,1,11410.26,Gold
16824,0,28,1,225.6,0.3699731903485255,1,225.6,Bronze
16825,156,13,3,1051.71,0.3919413341744204,1,3155.13,Gold
16827,195,28,5,392.13,0.3817378962308784,1,1960.65,Gold
16829,0,23,1,316.1,0.3753351206434316,1,316.1,Silver
16830,284,77,3,881.59,0.3233086263996215,1,2644.77,Gold
16831,0,199,1,91.8,0.1865951742627346,1,91.8,Bronze
16832,29,63,2,218.46,0.3353808547547705,1,436.92,Silver
16833,183,74,2,1302.51,0.323584608105977,1,2605.02,Gold
16834,0,309,1,485.5,0.0686327077747989,1,485.5,Silver
16835,196,8,5,1357.56,0.4031856174105031,1,6787.799999999999,Gold
16836,167,41,2,530.5,0.3589733480523577,1,1061.0,Silver
16838,132,165,2,570.76,0.2259974767386847,1,1141.52,Silver
16839,296,4,11,5716.14,0.4251222204699574,0,62877.54,Platinum
16840,71,238,2,139.85,0.1477132944330547,1,279.7,Bronze
16841,268,63,6,2136.24,0.3471455606371235,1,12817.44,Platinum
16843,306,57,19,9374.86,0.3918151711086579,0,178122.34000000003,Platinum
16844,20,197,2,614.34,0.1916811228512852,1,1228.68,Silver
16845,0,253,1,253.88,0.128686327077748,1,253.88,Bronze
16846,62,212,2,628.09,0.1755953319665667,1,1256.18,Silver
16847,0,253,1,421.45,0.128686327077748,1,421.45,Silver
16848,56,11,3,1130.2,0.3940861062923829,1,3390.6000000000004,Gold
16854,223,52,2,1408.96,0.3471771014035641,1,2817.92,Gold
16856,24,52,2,323.09000000000003,0.3471771014035641,1,646.1800000000001,Silver
16857,0,77,1,352.8,0.317426273458445,1,352.8,Silver
16858,355,3,10,4292.59,0.4232534300583505,0,42925.9,Platinum
16859,228,51,5,1184.6,0.3570730168743101,1,5923.0,Gold
16860,209,87,3,1610.62,0.3125847658098091,1,4831.86,Gold
16861,118,25,3,772.83,0.3790727014666456,1,2318.49,Gold
16862,154,182,4,662.33,0.2136492666771802,1,2649.32,Gold
16863,42,1,2,495.72,0.401868790411607,1,991.44,Silver
16864,164,69,2,409.25,0.3289465384008831,1,818.5,Silver
16865,0,36,1,130.95,0.3613941018766756,1,130.95,Bronze
16867,0,324,1,76.74000000000001,0.0525469168900804,1,76.74000000000001,Bronze
16868,199,29,3,393.39,0.3747831572307207,1,1180.17,Silver
16870,0,104,1,450.16,0.2884718498659517,1,450.16,Silver
16872,35,62,3,533.11,0.33939441728434,1,1599.33,Silver
16873,239,64,6,7493.77,0.3460731745781423,0,44962.62,Platinum
16874,0,14,1,217.74,0.3849865951742627,1,217.74,Bronze
16875,266,72,6,2139.0,0.3374940861062924,1,12834.0,Platinum
16876,0,38,1,136.01,0.3592493297587131,1,136.01,Bronze
16880,0,128,1,321.78000000000003,0.2627345844504021,1,321.78000000000003,Silver
16883,363,6,18,2119.86,0.4435656836461126,0,38157.48,Platinum
16884,14,191,2,644.08,0.1981154392051727,1,1288.16,Silver
16885,0,20,1,239.23,0.3785522788203753,1,239.23,Bronze
16886,0,91,1,134.0,0.3024128686327078,1,134.0,Bronze
16887,337,35,2,465.84,0.365407664406245,1,931.68,Silver
16888,300,35,3,437.15,0.3683488408768333,1,1311.4499999999998,Silver
16889,168,32,3,952.23,0.3715659990537769,1,2856.69,Gold
16890,105,111,3,285.41,0.2868475003942596,1,856.23,Silver
16891,363,6,7,1247.12,0.411212742469642,1,8729.84,Gold
16892,177,189,2,236.56,0.2002602113231351,1,473.12,Silver
16893,9,1,2,255.84,0.401868790411607,1,511.68,Silver
16894,33,137,3,1324.06,0.2589654628607475,1,3972.18,Gold
16895,227,73,4,902.28,0.3305393471061347,1,3609.12,Gold
16896,0,190,1,103.95,0.1962466487935656,1,103.95,Bronze
16898,208,3,3,507.56,0.4026651947642328,1,1522.68,Silver
16899,18,13,2,439.46,0.3890001577038322,1,878.92,Silver
16901,0,364,1,204.26,0.0096514745308311,1,204.26,Bronze
16903,35,15,2,689.04,0.3868553855858697,1,1378.08,Silver
16904,43,2,7,1378.1,0.4155022867055669,1,9646.7,Gold
16905,357,6,11,1931.72,0.4229774483519949,0,21248.92,Platinum
16906,147,63,3,869.03,0.3383220312253587,1,2607.09,Gold
16907,160,0,5,726.25,0.411764705882353,1,3631.25,Gold
16908,0,357,1,252.59,0.0171581769436997,1,252.59,Bronze
16911,25,270,2,255.25,0.1133969405456552,1,510.5,Silver
16912,309,56,4,1904.93,0.3487699101088157,1,7619.72,Gold
16913,0,286,2,310.47,0.0962387636019555,1,620.94,Silver
16915,182,21,5,921.5,0.389244598643747,1,4607.5,Gold
16916,43,7,3,547.14,0.3983756505283078,1,1641.42,Silver
16917,0,267,1,1466.31,0.1136729222520107,1,1466.31,Silver
16918,314,57,10,2144.47,0.3653445828733638,0,21444.7,Platinum
16919,108,3,14,2529.46,0.4350181359407034,0,35412.44,Platinum
16920,0,46,1,355.45,0.3506702412868633,1,355.45,Silver
16921,157,77,2,276.88,0.3203674499290332,1,553.76,Silver
16922,0,207,1,611.08,0.1780160857908847,1,611.08,Silver
16923,302,10,13,6130.75,0.4245702570572465,0,79699.75,Platinum
16925,0,175,1,125.65,0.2123324396782841,1,125.65,Bronze
16926,155,6,5,1191.1,0.4053303895284655,1,5955.5,Gold
16928,301,8,13,1265.63,0.426715029175209,0,16453.190000000002,Platinum
16931,27,4,3,629.4,0.4015928087052515,1,1888.2,Gold
16932,147,58,2,278.77,0.3407427850496767,1,557.54,Silver
16933,340,24,7,2618.02,0.3919097934079798,1,18326.14,Platinum
16934,237,18,4,1160.06,0.3895205803501025,1,4640.24,Gold
16935,39,16,3,535.1,0.3887241759974767,1,1605.3000000000002,Silver
16936,0,20,1,288.49,0.3785522788203753,1,288.49,Bronze
16937,0,134,1,202.1,0.2563002680965147,1,202.1,Bronze
16938,278,16,5,4306.8,0.3946065289386532,0,21534.0,Platinum
16939,160,123,3,449.0,0.2739788676864848,1,1347.0,Silver
16940,280,85,5,3377.78,0.3206118908689481,0,16888.9,Platinum
16941,0,246,1,33.0,0.1361930294906166,1,33.0,Bronze
16943,84,174,2,482.76,0.2163460022078536,1,965.52,Silver
16944,0,244,1,101.36,0.1383378016085791,1,101.36,Bronze
16945,337,28,14,4202.66,0.4082084844661725,0,58837.24,Platinum
16946,264,18,5,1222.04,0.3924617568206908,1,6110.2,Gold
16947,184,97,4,548.73,0.3048020816905851,1,2194.92,Gold
16948,226,64,4,433.75,0.3401908216369658,1,1735.0,Gold
16950,317,2,8,2605.81,0.4184434631761551,1,20846.48,Platinum
16952,287,76,3,631.17,0.3243810124586027,1,1893.51,Gold
16954,311,14,11,3996.8,0.4143983598801451,0,43964.8,Platinum
16955,308,3,4,790.74,0.4056063712348211,1,3162.96,Gold
16958,0,70,1,809.44,0.3249329758713137,1,809.44,Silver
16960,256,25,5,1536.38,0.3849550544078221,1,7681.900000000001,Gold
16961,144,23,2,560.39,0.3782762971140199,1,1120.78,Silver
16962,0,44,1,251.04,0.3528150134048258,1,251.04,Bronze
16964,0,368,2,207.85,0.0083031067654944,1,415.7,Silver
16970,0,261,1,71.4,0.1201072386058981,1,71.4,Bronze
16972,73,17,2,786.25,0.3847106134679072,1,1572.5,Silver
16973,0,21,1,127.0,0.3774798927613941,1,127.0,Bronze
16974,41,157,2,365.5,0.2345765652105346,1,731.0,Silver
16975,82,58,3,926.12,0.3436839615202649,1,2778.36,Gold
16977,236,30,4,496.0,0.3766519476423277,1,1984.0,Gold
16978,0,301,2,424.55,0.080152972717237,1,849.1,Silver
16979,66,18,3,1007.74,0.3865794038795143,1,3023.2200000000003,Gold
16980,0,63,1,394.37,0.3324396782841823,1,394.37,Silver
16983,76,4,5,1778.97,0.407475161646428,1,8894.85,Gold
16984,238,39,7,6273.45,0.3758240025232613,0,43914.15,Platinum
16985,352,11,13,5459.04,0.4234978709982652,0,70967.52,Platinum
16986,228,80,9,3015.55,0.3377385270462072,0,27139.95,Platinum
16987,361,11,4,910.85,0.3970272827629711,1,3643.4,Gold
16988,0,14,1,256.55,0.3849865951742627,1,256.55,Bronze
16990,0,57,1,165.0,0.3388739946380697,1,165.0,Bronze
16991,0,56,1,1041.21,0.3399463806970509,1,1041.21,Silver
16992,279,22,8,3862.19,0.3969957419965305,0,30897.52,Platinum
16993,112,98,2,1950.95,0.2978473426904274,1,3901.9,Gold
16996,35,17,3,666.6500000000001,0.3876517899384955,1,1999.9500000000005,Gold
16998,0,79,1,107.0,0.3152815013404826,1,107.0,Bronze
17000,11,31,2,406.3,0.36969720864217,1,812.6,Silver
17001,247,11,8,2651.23,0.408791988645324,0,21209.84,Platinum
17002,197,78,4,1077.82,0.3251774168112285,1,4311.28,Gold
17003,176,37,4,830.16,0.3691452452294591,1,3320.64,Gold
17004,31,27,2,1012.22,0.3739867528780949,1,2024.44,Gold
17005,118,105,2,742.36,0.2903406402775587,1,1484.72,Silver
17006,252,27,4,854.54,0.3798691058192714,1,3418.16,Gold
17007,0,72,1,230.17,0.3227882037533512,1,230.17,Bronze
17008,0,64,1,81.36,0.3313672922252011,1,81.36,Bronze
17009,0,186,1,242.06,0.2005361930294906,1,242.06,Bronze
17011,4,282,2,400.8,0.1005283078378804,1,801.6,Silver
17012,0,360,1,384.16,0.013941018766756,1,384.16,Silver
17016,0,211,1,552.4,0.1737265415549597,1,552.4,Silver
17017,371,0,13,5416.35,0.4352941176470588,0,70412.55,Platinum
17018,347,22,4,1367.6,0.3852310361141776,1,5470.4,Gold
17019,369,3,8,2739.59,0.4173710771171739,1,21916.72,Platinum
17020,104,177,2,935.62,0.2131288440309099,1,1871.24,Gold
17021,146,77,6,1182.22,0.3321321558113862,1,7093.32,Gold
17022,0,67,1,189.0,0.3281501340482574,1,189.0,Bronze
17023,280,52,3,800.1800000000001,0.3501182778741523,1,2400.54,Gold
17025,268,8,4,1152.87,0.4002444409399149,1,4611.48,Gold
17026,47,4,2,54.15,0.3986516322346633,1,108.3,Bronze
17027,283,81,3,436.82,0.3190190821636965,1,1310.46,Silver
17028,140,216,3,1593.83,0.1742469642012301,1,4781.49,Gold
17029,281,17,5,1421.3,0.393534142879672,1,7106.5,Gold
17031,203,13,4,2393.5,0.3948825106450087,1,9574.0,Gold
17032,181,182,8,3004.6,0.2254139725595332,1,24036.8,Platinum
17033,0,32,1,302.65000000000003,0.3656836461126005,1,302.65000000000003,Silver
17034,104,44,2,538.4,0.355756189875414,1,1076.8,Silver
17035,145,226,2,180.06,0.1605819271408295,1,360.12,Silver
17036,0,18,1,176.9,0.3806970509383378,1,176.9,Bronze
17038,0,50,1,630.77,0.3463806970509384,1,630.77,Silver
17039,0,239,1,1954.99,0.1436997319034852,1,1954.99,Gold
17040,0,185,1,13.52,0.2016085790884718,1,13.52,Bronze
17041,202,32,3,604.71,0.3715659990537769,1,1814.13,Gold
17043,354,10,4,881.37,0.3980996688219524,1,3525.48,Gold
17044,357,9,11,11013.82,0.4197602901750513,0,121152.02,Platinum
17045,52,11,2,488.24,0.3911449298217946,1,976.48,Silver
17046,175,79,4,1264.05,0.3241050307522473,1,5056.2,Gold
17047,300,66,3,1188.33,0.3351048730484151,1,3564.99,Gold
17048,253,72,4,1146.33,0.3316117331651159,1,4585.32,Gold
17049,270,10,10,4287.5,0.4157467276454818,0,42875.0,Platinum
17050,307,10,5,1462.95,0.4010408452925406,1,7314.75,Gold
17051,182,81,3,467.25,0.3190190821636965,1,1401.75,Silver
17055,0,80,1,239.55,0.3142091152815013,1,239.55,Bronze
17056,0,373,1,128.60000000000002,0.0,1,128.60000000000002,Bronze
17057,0,231,1,294.74,0.1522788203753351,1,294.74,Bronze
17059,312,4,5,2507.49,0.407475161646428,1,12537.45,Platinum
17062,74,0,4,669.85,0.4088235294117647,1,2679.4,Gold
17063,331,42,6,2177.39,0.3696656678757294,1,13064.34,Platinum
17065,0,272,2,194.7,0.1112521684276927,1,389.4,Silver
17066,0,361,1,228.34,0.0128686327077748,1,228.34,Bronze
17067,6,359,3,454.54,0.0208957577669137,1,1363.62,Silver
17068,252,3,27,4608.94,0.4732534300583504,0,124441.38,Platinum
17069,363,8,6,3084.58,0.4061267938810913,0,18507.48,Platinum
17070,0,45,1,133.18,0.3517426273458445,1,133.18,Bronze
17071,302,16,4,1372.17,0.391665352468065,1,5488.68,Gold
17072,0,260,1,282.05,0.1211796246648793,1,282.05,Bronze
17074,0,197,1,203.05,0.188739946380697,1,203.05,Bronze
17075,296,64,6,1407.61,0.3460731745781423,1,8445.66,Gold
17076,342,27,3,401.67,0.3769279293486831,1,1205.01,Silver
17077,0,213,1,306.0,0.1715817694369973,1,306.0,Silver
17080,147,14,5,669.91,0.3967513010566157,1,3349.55,Gold
17081,259,30,4,674.23,0.3766519476423277,1,2696.92,Gold
17082,329,29,4,2728.18,0.377724333701309,0,10912.72,Gold
17083,258,44,6,2644.01,0.367520895757767,1,15864.06,Platinum
17084,0,31,1,2253.22,0.3667560321715817,1,2253.22,Gold
17085,356,11,23,6324.76,0.4529096357041476,0,145469.48,Platinum
17087,0,372,1,221.53,0.0010723860589812,1,221.53,Bronze
17089,0,21,1,128.45,0.3774798927613941,1,128.45,Bronze
17090,133,9,6,1105.53,0.4050544078221101,1,6633.18,Gold
17091,355,2,11,3983.34,0.4272669925879199,0,43816.740000000005,Platinum
17092,237,72,7,3817.18,0.3404352625768806,0,26720.26,Platinum
17093,0,227,1,235.88,0.15656836461126,1,235.88,Bronze
17094,0,58,1,100.2,0.3378016085790885,1,100.2,Bronze
17095,293,65,4,1248.09,0.3391184355779846,1,4992.36,Gold
17096,171,18,7,2737.05,0.3983441097618672,1,19159.35,Platinum
17097,65,0,2,386.03,0.4029411764705882,1,772.06,Silver
17098,159,16,3,591.07,0.3887241759974767,1,1773.21,Gold
17099,0,168,1,582.17,0.2198391420911528,1,582.17,Silver
17101,155,29,3,885.32,0.3747831572307207,1,2655.96,Gold
17103,0,357,1,424.3,0.0171581769436997,1,424.3,Silver
17104,0,58,1,474.03,0.3378016085790885,1,474.03,Silver
17106,0,24,1,491.23,0.3742627345844504,1,491.23,Silver
17107,279,32,4,5259.99,0.3745071755243652,0,21039.96,Platinum
17108,0,298,1,174.95,0.0804289544235925,1,174.95,Bronze
17109,91,41,2,410.42,0.3589733480523577,1,820.84,Silver
17110,89,155,2,347.4,0.236721337328497,1,694.8,Silver
17111,0,60,1,227.97,0.335656836461126,1,227.97,Bronze
17112,0,137,1,205.17,0.253083109919571,1,205.17,Bronze
17113,123,209,6,2322.59,0.1905771960258634,1,13935.54,Platinum
17115,185,183,4,1923.99,0.212576880618199,1,7695.96,Gold
17116,0,283,1,389.78,0.0965147453083109,1,389.78,Silver
17121,0,37,1,314.74,0.3603217158176944,1,314.74,Silver
17122,111,23,3,432.18,0.3812174735846081,1,1296.54,Silver
17123,133,74,2,631.87,0.323584608105977,1,1263.74,Silver
17126,83,16,4,1065.69,0.391665352468065,1,4262.76,Gold
17127,306,63,5,1155.0300000000002,0.3442043841665352,1,5775.1500000000015,Gold
17129,0,155,1,31.85,0.2337801608579088,1,31.85,Bronze
17132,36,87,2,1272.8,0.3096435893392209,1,2545.6,Gold
17133,154,109,5,9730.09,0.2948746254533985,0,48650.45,Platinum
17134,0,77,1,212.1,0.317426273458445,1,212.1,Bronze
17135,207,6,4,814.4300000000001,0.4023892130578773,1,3257.7200000000003,Gold
17136,0,297,1,231.68,0.0815013404825737,1,231.68,Bronze
17137,261,51,6,1133.63,0.3600141933448983,1,6801.780000000001,Gold
17138,283,24,6,4036.77,0.3889686169373916,0,24220.62,Platinum
17139,308,24,13,8915.99,0.4095568522315092,0,115907.87,Platinum
17141,266,53,4,754.33,0.3519870682857594,1,3017.32,Gold
17142,279,39,3,704.75,0.3640592966409084,1,2114.25,Gold
17143,98,52,2,924.11,0.3471771014035641,1,1848.22,Gold
17145,145,147,4,3120.91,0.2511827787415234,0,12483.64,Platinum
17146,240,70,10,5110.46,0.3514035641066078,0,51104.6,Platinum
17147,245,87,5,1485.36,0.3184671187509856,1,7426.799999999999,Gold
17149,0,86,1,143.10000000000002,0.3077747989276139,1,143.10000000000002,Bronze
17150,357,11,6,1375.65,0.4029096357041476,1,8253.900000000001,Gold
17151,0,370,1,231.90000000000003,0.0032171581769437,1,231.90000000000003,Bronze
17152,0,60,1,327.0,0.335656836461126,1,327.0,Silver
17155,208,162,5,640.76,0.2380381643273931,1,3203.8,Gold
17156,0,126,1,591.87,0.2648793565683646,1,591.87,Silver
17157,255,115,17,4832.900000000001,0.3237344267465699,0,82159.3,Platinum
17158,94,182,2,713.03,0.2077669137360037,1,1426.06,Silver
17159,167,112,2,560.71,0.2828339378646901,1,1121.42,Silver
17160,361,9,11,6691.13,0.4197602901750513,0,73602.43000000001,Platinum
17161,0,79,1,856.01,0.3152815013404826,1,856.01,Silver
17163,229,80,2,406.68,0.3171502917520896,1,813.36,Silver
17165,347,16,5,1635.64,0.3946065289386532,1,8178.200000000001,Gold
17167,65,14,3,867.11,0.3908689481154392,1,2601.33,Gold
17168,0,133,1,400.2,0.257372654155496,1,400.2,Silver
17169,0,213,1,320.95,0.1715817694369973,1,320.95,Silver
17170,14,9,2,178.68,0.3932897019397571,1,357.36,Silver
17171,0,296,1,159.68,0.0825737265415549,1,159.68,Bronze
17172,296,65,2,638.81,0.3332360826368081,1,1277.62,Silver
17176,150,161,2,596.1899999999999,0.2302870209746096,1,1192.38,Silver
17177,0,140,1,119.5,0.2498659517426273,1,119.5,Bronze
17178,0,366,1,436.71,0.0075067024128686,1,436.71,Silver
17179,180,17,3,795.47,0.3876517899384955,1,2386.41,Gold
17180,264,57,7,1460.95,0.3565210534615991,1,10226.65,Gold
17181,222,8,2,225.45,0.3943620879987384,1,450.9,Silver
17182,295,57,2,321.3,0.3418151711086579,1,642.6,Silver
17184,161,204,2,198.41000000000005,0.1841744204384166,1,396.8200000000001,Silver
17185,6,226,3,229.46,0.1635231036114177,1,688.38,Silver
17187,0,161,1,263.76,0.2273458445040214,1,263.76,Bronze
17188,284,81,6,2118.7000000000003,0.3278426115754613,1,12712.2,Platinum
17189,176,195,3,573.23,0.196767071439836,1,1719.69,Gold
17190,241,38,5,1298.3,0.3710140356410661,1,6491.5,Gold
17191,369,3,11,2740.92,0.4261946065289387,0,30150.120000000003,Platinum
17192,0,171,1,77.83,0.2166219839142091,1,77.83,Bronze
17193,351,21,2,610.74,0.3804210692319823,1,1221.48,Silver
17194,0,165,1,549.88,0.2230563002680965,1,549.88,Silver
17195,0,290,1,562.98,0.0890080428954423,1,562.98,Silver
17196,0,62,1,352.9,0.3335120643431635,1,352.9,Silver
17198,5,0,2,521.66,0.4029411764705882,1,1043.32,Silver
17199,0,217,1,145.12,0.1672922252010723,1,145.12,Bronze
17200,264,22,4,356.71,0.3852310361141776,1,1426.84,Silver
17201,143,158,3,899.41,0.2364453556221416,1,2698.23,Gold
17202,0,55,1,160.65,0.3410187667560322,1,160.65,Bronze
17203,0,23,4,2012.03,0.3841586500551964,1,8048.12,Gold
17204,173,9,5,3940.13,0.4021132313515219,0,19700.65,Platinum
17205,148,51,2,615.27,0.3482494874625453,1,1230.54,Silver
17207,0,287,1,303.22,0.092225201072386,1,303.22,Silver
17208,0,30,1,115.35,0.367828418230563,1,115.35,Bronze
17209,87,284,3,611.6,0.1013247121905062,1,1834.8,Gold
17210,0,27,1,253.37,0.3710455764075067,1,253.37,Bronze
17211,356,4,6,1729.43,0.4104163381170163,1,10376.58,Gold
17212,28,93,2,567.56,0.3032092729853335,1,1135.12,Silver
17213,358,1,7,2401.07,0.4165746727645482,1,16807.49,Platinum
17215,0,99,1,186.15,0.2938337801608579,1,186.15,Bronze
17216,0,189,1,65.05,0.1973190348525469,1,65.05,Bronze
17217,0,254,1,104.5,0.1276139410187667,1,104.5,Bronze
17218,314,3,9,2231.96,0.4203122535877622,0,20087.64,Platinum
17219,0,51,1,144.9,0.3453083109919571,1,144.9,Bronze
17220,270,52,7,1283.5,0.3618829837565053,1,8984.5,Gold
17221,15,226,3,643.39,0.1635231036114177,1,1930.17,Gold
17222,220,112,5,1250.86,0.2916574672764548,1,6254.299999999999,Gold
17223,6,3,2,446.74,0.3997240182936445,1,893.48,Silver
17224,0,136,1,100.86,0.2541554959785523,1,100.86,Bronze
17225,0,216,1,131.15,0.1683646112600536,1,131.15,Bronze
17226,220,79,2,506.63,0.3182226778110708,1,1013.26,Silver
17227,324,3,7,1082.71,0.4144299006465857,1,7578.97,Gold
17228,269,2,7,1271.15,0.4155022867055669,1,8898.050000000001,Gold
17230,167,198,10,6286.54,0.2141381485570099,0,62865.4,Platinum
17231,342,24,15,4022.72,0.4154392051726857,0,60340.8,Platinum
17233,276,83,2,369.98,0.3139331335751458,1,739.96,Silver
17235,180,7,7,1354.82,0.4101403564106607,1,9483.74,Gold
17236,231,45,6,1013.13,0.3664485096987857,1,6078.78,Gold
17237,6,10,2,687.39,0.3922173158807759,1,1374.78,Silver
17238,367,6,17,4038.45,0.4406245071755243,0,68653.65,Platinum
17239,139,22,3,806.95,0.3822898596435893,1,2420.8500000000004,Gold
17240,0,231,1,130.60000000000002,0.1522788203753351,1,130.60000000000002,Bronze
17241,276,20,12,2744.14,0.4109052199968459,0,32929.68,Platinum
17242,228,91,3,1754.24,0.3082952215738843,1,5262.72,Gold
17243,368,4,44,12213.01,0.5221810439993693,0,537372.4400000001,Platinum
17244,350,18,4,871.14,0.3895205803501025,1,3484.56,Gold
17245,0,324,1,200.18,0.0525469168900804,1,200.18,Bronze
17246,191,181,2,38.92,0.208839299794985,1,77.84,Bronze
17248,0,116,1,227.51,0.275603217158177,1,227.51,Bronze
17249,0,63,1,68.03,0.3324396782841823,1,68.03,Bronze
17251,342,17,2,529.15,0.3847106134679072,1,1058.3,Silver
17254,0,36,1,198.29,0.3613941018766756,1,198.29,Bronze
17255,55,25,2,500.72,0.3761315249960574,1,1001.44,Silver
17256,118,116,3,258.93,0.2814855700993534,1,776.79,Silver
17257,0,71,2,192.73,0.3268017662829207,1,385.46,Silver
17258,268,31,2,417.3,0.36969720864217,1,834.6,Silver
17259,286,3,5,1285.97,0.4085475477054093,1,6429.85,Gold
17260,0,46,1,120.95,0.3506702412868633,1,120.95,Bronze
17261,0,144,1,230.44,0.2455764075067024,1,230.44,Bronze
17262,358,1,7,1504.26,0.4165746727645482,1,10529.82,Gold
17264,0,59,1,279.59,0.3367292225201073,1,279.59,Bronze
17266,141,134,2,207.09,0.2592414445671029,1,414.18,Silver
17268,286,80,7,970.25,0.3318561741050307,1,6791.75,Gold
17269,0,20,1,537.46,0.3785522788203753,1,537.46,Silver
17270,262,104,2,604.4,0.29141302633654,1,1208.8,Silver
17271,0,371,1,210.39,0.0021447721179624,1,210.39,Bronze
17273,0,59,1,141.12,0.3367292225201073,1,141.12,Bronze
17274,0,30,1,465.4,0.367828418230563,1,465.4,Silver
17275,0,18,1,114.52,0.3806970509383378,1,114.52,Bronze
17276,0,37,1,508.39,0.3603217158176944,1,508.39,Silver
17278,0,200,1,25.2,0.1855227882037533,1,25.2,Bronze
17280,0,73,1,118.86,0.3217158176943699,1,118.86,Bronze
17281,299,9,6,797.85,0.4050544078221101,1,4787.1,Gold
17282,92,91,2,636.25,0.305354045103296,1,1272.5,Silver
17283,0,13,1,188.46,0.386058981233244,1,188.46,Bronze
17284,56,24,2,1140.58,0.3772039110550386,1,2281.16,Gold
17285,34,263,2,428.34,0.1209036429585238,1,856.68,Silver
17286,0,35,2,241.56,0.365407664406245,1,483.12,Silver
17287,368,2,16,3047.85,0.441972874940861,0,48765.6,Platinum
17288,3,25,4,1080.25,0.3820138779372339,1,4321.0,Gold
17289,265,11,6,1134.98,0.4029096357041476,1,6809.88,Gold
17290,344,16,6,976.2,0.3975477054092414,1,5857.200000000001,Gold
17292,107,107,2,271.75,0.2881958681595963,1,543.5,Silver
17293,342,29,8,1899.12,0.3894890395836619,1,15192.96,Platinum
17294,0,304,2,467.79,0.0769358145402933,1,935.58,Silver
17296,0,365,1,338.13,0.0085790884718498,1,338.13,Silver
17298,267,9,3,459.14,0.3962308784103454,1,1377.42,Silver
17299,41,74,2,346.97,0.323584608105977,1,693.94,Silver
17300,90,25,2,393.64,0.3761315249960574,1,787.28,Silver
17301,0,259,1,132.8,0.1222520107238605,1,132.8,Bronze
17304,0,169,1,111.5,0.2187667560321715,1,111.5,Bronze
17305,0,283,1,2135.46,0.0965147453083109,1,2135.46,Gold
17306,10,28,2,1151.04,0.3729143668191137,1,2302.08,Gold
17307,293,30,11,3999.89,0.3972401829364453,0,43998.79,Platinum
17308,59,28,2,4511.76,0.3729143668191137,0,9023.52,Gold
17309,291,16,2,247.84,0.3857829995268885,1,495.68,Silver
17310,147,22,2,1025.1,0.3793486831730011,1,2050.2,Gold
17311,282,27,4,2181.71,0.3798691058192714,1,8726.84,Gold
17314,343,28,9,2376.51,0.3935026021132314,0,21388.590000000004,Platinum
17315,63,10,5,3358.34,0.4010408452925406,0,16791.7,Platinum
17316,0,55,1,124.45,0.3410187667560322,1,124.45,Bronze
17318,0,360,1,164.28,0.013941018766756,1,164.28,Bronze
17319,0,304,1,29.1,0.0739946380697051,1,29.1,Bronze
17320,318,3,4,1695.15,0.4056063712348211,1,6780.6,Gold
17321,183,29,4,1040.32,0.377724333701309,1,4161.28,Gold
17322,360,11,5,922.59,0.3999684592335594,1,4612.95,Gold
17323,291,42,5,644.52,0.3667244914051412,1,3222.6,Gold
17324,354,1,9,1311.64,0.4224570257057246,0,11804.76,Gold
17325,230,45,2,512.77,0.3546838038164328,1,1025.54,Silver
17326,121,43,2,321.95,0.3568285759343952,1,643.9,Silver
17327,152,44,2,152.35,0.355756189875414,1,304.7,Silver
17328,0,308,1,104.7,0.0697050938337801,1,104.7,Bronze
17329,5,366,3,481.32,0.0133890553540451,1,1443.96,Silver
17330,103,179,2,59.900000000000006,0.2109840719129475,1,119.8,Bronze
17332,128,163,5,838.27,0.2369657782684119,1,4191.35,Gold
17334,0,41,1,328.13,0.3560321715817695,1,328.13,Silver
17335,300,18,2,508.0,0.383638227408926,1,1016.0,Silver
17336,0,107,1,81.12,0.2852546916890081,1,81.12,Bronze
17338,264,10,9,5498.64,0.4128055511748936,0,49487.76,Platinum
17339,144,0,2,119.0,0.4029411764705882,1,238.0,Bronze
17340,297,1,8,10051.53,0.4195158492351364,0,80412.24,Platinum
17341,173,1,3,1108.47,0.4048099668821952,1,3325.41,Gold
17342,290,14,4,1227.54,0.3938101245860275,1,4910.16,Gold
17343,359,11,5,1066.3,0.3999684592335594,1,5331.5,Gold
17344,0,363,1,307.54,0.0107238605898123,1,307.54,Silver
17345,362,10,6,1066.94,0.4039820217631288,1,6401.64,Gold
17346,227,8,12,2646.44,0.4237738527046207,0,31757.28,Platinum
17348,201,72,4,1316.89,0.3316117331651159,1,5267.56,Gold
17349,251,15,4,741.5,0.3927377385270462,1,2966.0,Gold
17350,282,29,3,619.971,0.3747831572307207,1,1859.913,Gold
17351,301,62,9,1401.08,0.3570414761078694,0,12609.72,Platinum
17352,0,331,1,36.25,0.0450402144772117,1,36.25,Bronze
17353,132,126,2,1502.0,0.2678205330389528,1,3004.0,Gold
17354,0,63,3,1750.4,0.3383220312253587,1,5251.200000000001,Gold
17355,0,21,1,285.11,0.3774798927613941,1,285.11,Bronze
17356,133,189,4,768.25,0.2061425642643116,1,3073.0,Gold
17358,276,11,3,500.2,0.3940861062923829,1,1500.6,Silver
