Customer ID,L,R,F,M,S,cluster
16872,35,62,3,533.11,0.33939441728434,1
16873,239,64,6,7493.77,0.3460731745781423,0
16874,0,14,1,217.74,0.3849865951742627,1
16875,266,72,6,2139.0,0.3374940861062924,1
16876,0,38,1,136.01,0.3592493297587131,1
16880,0,128,1,321.78000000000003,0.2627345844504021,1
16883,363,6,18,2119.86,0.4435656836461126,0
16884,14,191,2,644.08,0.1981154392051727,1
16885,0,20,1,239.23,0.3785522788203753,1
16886,0,91,1,134.0,0.3024128686327078,1
16887,337,35,2,465.84,0.365407664406245,1
16888,300,35,3,437.15,0.3683488408768333,1
16889,168,32,3,952.23,0.3715659990537769,1
16890,105,111,3,285.41,0.2868475003942596,1
16891,363,6,7,1247.12,0.411212742469642,1
16892,177,189,2,236.56,0.2002602113231351,1
16893,9,1,2,255.84,0.401868790411607,1
16894,33,137,3,1324.06,0.2589654628607475,1
16895,227,73,4,902.28,0.3305393471061347,1
16896,0,190,1,103.95,0.1962466487935656,1
16898,208,3,3,507.56,0.4026651947642328,1
16899,18,13,2,439.46,0.3890001577038322,1
16901,0,364,1,204.26,0.0096514745308311,1
16903,35,15,2,689.04,0.3868553855858697,1
16904,43,2,7,1378.1,0.4155022867055669,1
16905,357,6,11,1931.72,0.4229774483519949,0
16906,147,63,3,869.03,0.3383220312253587,1
16907,160,0,5,726.25,0.411764705882353,1
16908,0,357,1,252.59,0.0171581769436997,1
16911,25,270,2,255.25,0.1133969405456552,1
16912,309,56,4,1904.93,0.3487699101088157,1
16913,0,286,2,310.47,0.0962387636019555,1
16915,182,21,5,921.5,0.389244598643747,1
16916,43,7,3,547.14,0.3983756505283078,1
16917,0,267,1,1466.31,0.1136729222520107,1
16918,314,57,10,2144.47,0.3653445828733638,0
16919,108,3,14,2529.46,0.4350181359407034,0
16920,0,46,1,355.45,0.3506702412868633,1
16921,157,77,2,276.88,0.3203674499290332,1
16922,0,207,1,611.08,0.1780160857908847,1
16923,302,10,13,6130.75,0.4245702570572465,0
16925,0,175,1,125.65,0.2123324396782841,1
16926,155,6,5,1191.1,0.4053303895284655,1
16928,301,8,13,1265.63,0.426715029175209,0
16931,27,4,3,629.4,0.4015928087052515,1
16932,147,58,2,278.77,0.3407427850496767,1
16933,340,24,7,2618.02,0.3919097934079798,1
16934,237,18,4,1160.06,0.3895205803501025,1
16935,39,16,3,535.1,0.3887241759974767,1
16936,0,20,1,288.49,0.3785522788203753,1
16937,0,134,1,202.1,0.2563002680965147,1
16938,278,16,5,4306.8,0.3946065289386532,0
16939,160,123,3,449.0,0.2739788676864848,1
16940,280,85,5,3377.78,0.3206118908689481,0
16941,0,246,1,33.0,0.1361930294906166,1
16943,84,174,2,482.76,0.2163460022078536,1
16944,0,244,1,101.36,0.1383378016085791,1
16945,337,28,14,4202.66,0.4082084844661725,0
16946,264,18,5,1222.04,0.3924617568206908,1
16947,184,97,4,548.73,0.3048020816905851,1
16948,226,64,4,433.75,0.3401908216369658,1
16950,317,2,8,2605.81,0.4184434631761551,1
16952,287,76,3,631.17,0.3243810124586027,1
16954,311,14,11,3996.8,0.4143983598801451,0
16955,308,3,4,790.74,0.4056063712348211,1
16958,0,70,1,809.44,0.3249329758713137,1
16960,256,25,5,1536.38,0.3849550544078221,1
16961,144,23,2,560.39,0.3782762971140199,1
16962,0,44,1,251.04,0.3528150134048258,1
16964,0,368,2,207.85,0.0083031067654944,1
16970,0,261,1,71.4,0.1201072386058981,1
16972,73,17,2,786.25,0.3847106134679072,1
16973,0,21,1,127.0,0.3774798927613941,1
16974,41,157,2,365.5,0.2345765652105346,1
16975,82,58,3,926.12,0.3436839615202649,1
16977,236,30,4,496.0,0.3766519476423277,1
16978,0,301,2,424.55,0.080152972717237,1
16979,66,18,3,1007.74,0.3865794038795143,1
16980,0,63,1,394.37,0.3324396782841823,1
16983,76,4,5,1778.97,0.407475161646428,1
16984,238,39,7,6273.45,0.3758240025232613,0
16985,352,11,13,5459.04,0.4234978709982652,0
16986,228,80,9,3015.55,0.3377385270462072,0
16987,361,11,4,910.85,0.3970272827629711,1
16988,0,14,1,256.55,0.3849865951742627,1
16990,0,57,1,165.0,0.3388739946380697,1
16991,0,56,1,1041.21,0.3399463806970509,1
16992,279,22,8,3862.19,0.3969957419965305,0
16993,112,98,2,1950.95,0.2978473426904274,1
16996,35,17,3,666.6500000000001,0.3876517899384955,1
16998,0,79,1,107.0,0.3152815013404826,1
17000,11,31,2,406.3,0.36969720864217,1
17001,247,11,8,2651.23,0.408791988645324,0
17002,197,78,4,1077.82,0.3251774168112285,1
17003,176,37,4,830.16,0.3691452452294591,1
17004,31,27,2,1012.22,0.3739867528780949,1
17005,118,105,2,742.36,0.2903406402775587,1
17006,252,27,4,854.54,0.3798691058192714,1
17007,0,72,1,230.17,0.3227882037533512,1
17008,0,64,1,81.36,0.3313672922252011,1
17009,0,186,1,242.06,0.2005361930294906,1
17011,4,282,2,400.8,0.1005283078378804,1
17012,0,360,1,384.16,0.013941018766756,1
17016,0,211,1,552.4,0.1737265415549597,1
17017,371,0,13,5416.35,0.4352941176470588,0
17018,347,22,4,1367.6,0.3852310361141776,1
17019,369,3,8,2739.59,0.4173710771171739,1
17020,104,177,2,935.62,0.2131288440309099,1
17021,146,77,6,1182.22,0.3321321558113862,1
17022,0,67,1,189.0,0.3281501340482574,1
17023,280,52,3,800.1800000000001,0.3501182778741523,1
17025,268,8,4,1152.87,0.4002444409399149,1
17026,47,4,2,54.15,0.3986516322346633,1
17027,283,81,3,436.82,0.3190190821636965,1
17028,140,216,3,1593.83,0.1742469642012301,1
17029,281,17,5,1421.3,0.393534142879672,1
17031,203,13,4,2393.5,0.3948825106450087,1
17032,181,182,8,3004.6,0.2254139725595332,1
17033,0,32,1,302.65000000000003,0.3656836461126005,1
17034,104,44,2,538.4,0.355756189875414,1
17035,145,226,2,180.06,0.1605819271408295,1
17036,0,18,1,176.9,0.3806970509383378,1
17038,0,50,1,630.77,0.3463806970509384,1
17039,0,239,1,1954.99,0.1436997319034852,1
17040,0,185,1,13.52,0.2016085790884718,1
17041,202,32,3,604.71,0.3715659990537769,1
17043,354,10,4,881.37,0.3980996688219524,1
17044,357,9,11,11013.82,0.4197602901750513,0
17045,52,11,2,488.24,0.3911449298217946,1
17046,175,79,4,1264.05,0.3241050307522473,1
17047,300,66,3,1188.33,0.3351048730484151,1
17048,253,72,4,1146.33,0.3316117331651159,1
17049,270,10,10,4287.5,0.4157467276454818,0
17050,307,10,5,1462.95,0.4010408452925406,1
17051,182,81,3,467.25,0.3190190821636965,1
17055,0,80,1,239.55,0.3142091152815013,1
17056,0,373,1,128.60000000000002,0.0,1
17057,0,231,1,294.74,0.1522788203753351,1
17059,312,4,5,2507.49,0.407475161646428,1
17062,74,0,4,669.85,0.4088235294117647,1
17063,331,42,6,2177.39,0.3696656678757294,1
17065,0,272,2,194.7,0.1112521684276927,1
17066,0,361,1,228.34,0.0128686327077748,1
17067,6,359,3,454.54,0.0208957577669137,1
17068,252,3,27,4608.94,0.4732534300583504,0
17069,363,8,6,3084.58,0.4061267938810913,0
17070,0,45,1,133.18,0.3517426273458445,1
17071,302,16,4,1372.17,0.391665352468065,1
17072,0,260,1,282.05,0.1211796246648793,1
17074,0,197,1,203.05,0.188739946380697,1
17075,296,64,6,1407.61,0.3460731745781423,1
17076,342,27,3,401.67,0.3769279293486831,1
17077,0,213,1,306.0,0.1715817694369973,1
17080,147,14,5,669.91,0.3967513010566157,1
17081,259,30,4,674.23,0.3766519476423277,1
17082,329,29,4,2728.18,0.377724333701309,0
17083,258,44,6,2644.01,0.367520895757767,1
17084,0,31,1,2253.22,0.3667560321715817,1
17085,356,11,23,6324.76,0.4529096357041476,0
17087,0,372,1,221.53,0.0010723860589812,1
17089,0,21,1,128.45,0.3774798927613941,1
17090,133,9,6,1105.53,0.4050544078221101,1
17091,355,2,11,3983.34,0.4272669925879199,0
17092,237,72,7,3817.18,0.3404352625768806,0
17093,0,227,1,235.88,0.15656836461126,1
17094,0,58,1,100.2,0.3378016085790885,1
17095,293,65,4,1248.09,0.3391184355779846,1
17096,171,18,7,2737.05,0.3983441097618672,1
17097,65,0,2,386.03,0.4029411764705882,1
17098,159,16,3,591.07,0.3887241759974767,1
17099,0,168,1,582.17,0.2198391420911528,1
17101,155,29,3,885.32,0.3747831572307207,1
17103,0,357,1,424.3,0.0171581769436997,1
17104,0,58,1,474.03,0.3378016085790885,1
17106,0,24,1,491.23,0.3742627345844504,1
17107,279,32,4,5259.99,0.3745071755243652,0
17108,0,298,1,174.95,0.0804289544235925,1
17109,91,41,2,410.42,0.3589733480523577,1
17110,89,155,2,347.4,0.236721337328497,1
17111,0,60,1,227.97,0.335656836461126,1
17112,0,137,1,205.17,0.253083109919571,1
17113,123,209,6,2322.59,0.1905771960258634,1
17115,185,183,4,1923.99,0.212576880618199,1
17116,0,283,1,389.78,0.0965147453083109,1
17121,0,37,1,314.74,0.3603217158176944,1
17122,111,23,3,432.18,0.3812174735846081,1
17123,133,74,2,631.87,0.323584608105977,1
17126,83,16,4,1065.69,0.391665352468065,1
17127,306,63,5,1155.0300000000002,0.3442043841665352,1
17129,0,155,1,31.85,0.2337801608579088,1
17132,36,87,2,1272.8,0.3096435893392209,1
17133,154,109,5,9730.09,0.2948746254533985,0
17134,0,77,1,212.1,0.317426273458445,1
17135,207,6,4,814.4300000000001,0.4023892130578773,1
17136,0,297,1,231.68,0.0815013404825737,1
17137,261,51,6,1133.63,0.3600141933448983,1
17138,283,24,6,4036.77,0.3889686169373916,0
17139,308,24,13,8915.99,0.4095568522315092,0
17141,266,53,4,754.33,0.3519870682857594,1
17142,279,39,3,704.75,0.3640592966409084,1
17143,98,52,2,924.11,0.3471771014035641,1
17145,145,147,4,3120.91,0.2511827787415234,0
17146,240,70,10,5110.46,0.3514035641066078,0
17147,245,87,5,1485.36,0.3184671187509856,1
17149,0,86,1,143.10000000000002,0.3077747989276139,1
17150,357,11,6,1375.65,0.4029096357041476,1
17151,0,370,1,231.90000000000003,0.0032171581769437,1
17152,0,60,1,327.0,0.335656836461126,1
17155,208,162,5,640.76,0.2380381643273931,1
17156,0,126,1,591.87,0.2648793565683646,1
17157,255,115,17,4832.900000000001,0.3237344267465699,0
17158,94,182,2,713.03,0.2077669137360037,1
17159,167,112,2,560.71,0.2828339378646901,1
17160,361,9,11,6691.13,0.4197602901750513,0
17161,0,79,1,856.01,0.3152815013404826,1
17163,229,80,2,406.68,0.3171502917520896,1
17165,347,16,5,1635.64,0.3946065289386532,1
17167,65,14,3,867.11,0.3908689481154392,1
17168,0,133,1,400.2,0.257372654155496,1
17169,0,213,1,320.95,0.1715817694369973,1
17170,14,9,2,178.68,0.3932897019397571,1
17171,0,296,1,159.68,0.0825737265415549,1
17172,296,65,2,638.81,0.3332360826368081,1
17176,150,161,2,596.1899999999999,0.2302870209746096,1
17177,0,140,1,119.5,0.2498659517426273,1
17178,0,366,1,436.71,0.0075067024128686,1
17179,180,17,3,795.47,0.3876517899384955,1
17180,264,57,7,1460.95,0.3565210534615991,1
17181,222,8,2,225.45,0.3943620879987384,1
17182,295,57,2,321.3,0.3418151711086579,1
17184,161,204,2,198.41000000000005,0.1841744204384166,1
17185,6,226,3,229.46,0.1635231036114177,1
17187,0,161,1,263.76,0.2273458445040214,1
17188,284,81,6,2118.7000000000003,0.3278426115754613,1
17189,176,195,3,573.23,0.196767071439836,1
17190,241,38,5,1298.3,0.3710140356410661,1
17191,369,3,11,2740.92,0.4261946065289387,0
17192,0,171,1,77.83,0.2166219839142091,1
17193,351,21,2,610.74,0.3804210692319823,1
17194,0,165,1,549.88,0.2230563002680965,1
17195,0,290,1,562.98,0.0890080428954423,1
17196,0,62,1,352.9,0.3335120643431635,1
17198,5,0,2,521.66,0.4029411764705882,1
17199,0,217,1,145.12,0.1672922252010723,1
17200,264,22,4,356.71,0.3852310361141776,1
17201,143,158,3,899.41,0.2364453556221416,1
17202,0,55,1,160.65,0.3410187667560322,1
17203,0,23,4,2012.03,0.3841586500551964,1
17204,173,9,5,3940.13,0.4021132313515219,0
17205,148,51,2,615.27,0.3482494874625453,1
17207,0,287,1,303.22,0.092225201072386,1
17208,0,30,1,115.35,0.367828418230563,1
17209,87,284,3,611.6,0.1013247121905062,1
17210,0,27,1,253.37,0.3710455764075067,1
17211,356,4,6,1729.43,0.4104163381170163,1
17212,28,93,2,567.56,0.3032092729853335,1
17213,358,1,7,2401.07,0.4165746727645482,1
17215,0,99,1,186.15,0.2938337801608579,1
17216,0,189,1,65.05,0.1973190348525469,1
17217,0,254,1,104.5,0.1276139410187667,1
17218,314,3,9,2231.96,0.4203122535877622,0
17219,0,51,1,144.9,0.3453083109919571,1
17220,270,52,7,1283.5,0.3618829837565053,1
17221,15,226,3,643.39,0.1635231036114177,1
17222,220,112,5,1250.86,0.2916574672764548,1
17223,6,3,2,446.74,0.3997240182936445,1
17224,0,136,1,100.86,0.2541554959785523,1
17225,0,216,1,131.15,0.1683646112600536,1
17226,220,79,2,506.63,0.3182226778110708,1
17227,324,3,7,1082.71,0.4144299006465857,1
17228,269,2,7,1271.15,0.4155022867055669,1
17230,167,198,10,6286.54,0.2141381485570099,0
17231,342,24,15,4022.72,0.4154392051726857,0
17233,276,83,2,369.98,0.3139331335751458,1
17235,180,7,7,1354.82,0.4101403564106607,1
17236,231,45,6,1013.13,0.3664485096987857,1
17237,6,10,2,687.39,0.3922173158807759,1
17238,367,6,17,4038.45,0.4406245071755243,0
17239,139,22,3,806.95,0.3822898596435893,1
17240,0,231,1,130.60000000000002,0.1522788203753351,1
17241,276,20,12,2744.14,0.4109052199968459,0
17242,228,91,3,1754.24,0.3082952215738843,1
17243,368,4,44,12213.01,0.5221810439993693,0
17244,350,18,4,871.14,0.3895205803501025,1
17245,0,324,1,200.18,0.0525469168900804,1
17246,191,181,2,38.92,0.208839299794985,1
17248,0,116,1,227.51,0.275603217158177,1
17249,0,63,1,68.03,0.3324396782841823,1
17251,342,17,2,529.15,0.3847106134679072,1
17254,0,36,1,198.29,0.3613941018766756,1
17255,55,25,2,500.72,0.3761315249960574,1
17256,118,116,3,258.93,0.2814855700993534,1
17257,0,71,2,192.73,0.3268017662829207,1
17258,268,31,2,417.3,0.36969720864217,1
17259,286,3,5,1285.97,0.4085475477054093,1
17260,0,46,1,120.95,0.3506702412868633,1
17261,0,144,1,230.44,0.2455764075067024,1
17262,358,1,7,1504.26,0.4165746727645482,1
17264,0,59,1,279.59,0.3367292225201073,1
17266,141,134,2,207.09,0.2592414445671029,1
17268,286,80,7,970.25,0.3318561741050307,1
17269,0,20,1,537.46,0.3785522788203753,1
17270,262,104,2,604.4,0.29141302633654,1
17271,0,371,1,210.39,0.0021447721179624,1
17273,0,59,1,141.12,0.3367292225201073,1
17274,0,30,1,465.4,0.367828418230563,1
17275,0,18,1,114.52,0.3806970509383378,1
17276,0,37,1,508.39,0.3603217158176944,1
17278,0,200,1,25.2,0.1855227882037533,1
17280,0,73,1,118.86,0.3217158176943699,1
17281,299,9,6,797.85,0.4050544078221101,1
17282,92,91,2,636.25,0.305354045103296,1
17283,0,13,1,188.46,0.386058981233244,1
17284,56,24,2,1140.58,0.3772039110550386,1
17285,34,263,2,428.34,0.1209036429585238,1
17286,0,35,2,241.56,0.365407664406245,1
17287,368,2,16,3047.85,0.441972874940861,0
17288,3,25,4,1080.25,0.3820138779372339,1
17289,265,11,6,1134.98,0.4029096357041476,1
17290,344,16,6,976.2,0.3975477054092414,1
17292,107,107,2,271.75,0.2881958681595963,1
17293,342,29,8,1899.12,0.3894890395836619,1
17294,0,304,2,467.79,0.0769358145402933,1
17296,0,365,1,338.13,0.0085790884718498,1
17298,267,9,3,459.14,0.3962308784103454,1
17299,41,74,2,346.97,0.323584608105977,1
17300,90,25,2,393.64,0.3761315249960574,1
17301,0,259,1,132.8,0.1222520107238605,1
17304,0,169,1,111.5,0.2187667560321715,1
17305,0,283,1,2135.46,0.0965147453083109,1
17306,10,28,2,1151.04,0.3729143668191137,1
17307,293,30,11,3999.89,0.3972401829364453,0
17308,59,28,2,4511.76,0.3729143668191137,0
17309,291,16,2,247.84,0.3857829995268885,1
17310,147,22,2,1025.1,0.3793486831730011,1
17311,282,27,4,2181.71,0.3798691058192714,1
17314,343,28,9,2376.51,0.3935026021132314,0
17315,63,10,5,3358.34,0.4010408452925406,0
17316,0,55,1,124.45,0.3410187667560322,1
17318,0,360,1,164.28,0.013941018766756,1
17319,0,304,1,29.1,0.0739946380697051,1
17320,318,3,4,1695.15,0.4056063712348211,1
17321,183,29,4,1040.32,0.377724333701309,1
17322,360,11,5,922.59,0.3999684592335594,1
17323,291,42,5,644.52,0.3667244914051412,1
17324,354,1,9,1311.64,0.4224570257057246,0
17325,230,45,2,512.77,0.3546838038164328,1
17326,121,43,2,321.95,0.3568285759343952,1
17327,152,44,2,152.35,0.355756189875414,1
17328,0,308,1,104.7,0.0697050938337801,1
17329,5,366,3,481.32,0.0133890553540451,1
17330,103,179,2,59.900000000000006,0.2109840719129475,1
17332,128,163,5,838.27,0.2369657782684119,1
17334,0,41,1,328.13,0.3560321715817695,1
17335,300,18,2,508.0,0.383638227408926,1
17336,0,107,1,81.12,0.2852546916890081,1
17338,264,10,9,5498.64,0.4128055511748936,0
17339,144,0,2,119.0,0.4029411764705882,1
17340,297,1,8,10051.53,0.4195158492351364,0
17341,173,1,3,1108.47,0.4048099668821952,1
17342,290,14,4,1227.54,0.3938101245860275,1
17343,359,11,5,1066.3,0.3999684592335594,1
17344,0,363,1,307.54,0.0107238605898123,1
17345,362,10,6,1066.94,0.4039820217631288,1
17346,227,8,12,2646.44,0.4237738527046207,0
17348,201,72,4,1316.89,0.3316117331651159,1
17349,251,15,4,741.5,0.3927377385270462,1
17350,282,29,3,619.971,0.3747831572307207,1
17351,301,62,9,1401.08,0.3570414761078694,0
17352,0,331,1,36.25,0.0450402144772117,1
17353,132,126,2,1502.0,0.2678205330389528,1
17354,0,63,3,1750.4,0.3383220312253587,1
17355,0,21,1,285.11,0.3774798927613941,1
17356,133,189,4,768.25,0.2061425642643116,1
17358,276,11,3,500.2,0.3940861062923829,1
17359,0,283,1,156.6,0.0965147453083109,1
17360,48,20,3,645.59,0.3844346317615518,1
17361,0,311,2,392.44,0.0694291121274247,1
17362,302,35,5,711.8100000000001,0.3742311938180098,1
17363,6,30,3,940.86,0.3737107711717394,1
17364,356,11,17,7589.24,0.4352625768806182,0
17365,289,21,7,3423.42,0.3951269515849235,0
17366,23,67,2,1096.24,0.3310913105188456,1
17368,348,10,6,913.47,0.4039820217631288,1
17369,0,90,1,979.2,0.3034852546916891,1
17371,108,258,3,238.66,0.1292067497240183,1
17372,354,16,20,3034.88,0.4387241759974767,0
17373,230,53,3,520.58,0.3490458918151711,1
17374,0,30,1,231.34,0.367828418230563,1
17375,0,66,1,260.45,0.3292225201072386,1
17376,117,39,2,250.44,0.3611181201703202,1
17377,371,0,60,14218.49,0.573529411764706,0
17378,0,9,1,10.95,0.3903485254691689,1
17380,100,69,3,645.0,0.3318877148714714,1
17381,179,3,12,19726.76,0.4291357829995269,0
17382,133,70,7,836.88,0.3425800346948431,0
17383,0,88,1,110.7,0.3056300268096515,1
17384,0,102,1,171.15,0.2906166219839142,1
17386,0,20,1,126.35,0.3785522788203753,1
17388,308,55,7,1432.01,0.3586658255795616,1
17389,361,9,27,25391.0,0.466819113704463,0
17390,0,55,1,149.3,0.3410187667560322,1
17392,0,85,1,168.65,0.3088471849865952,1
17393,77,45,2,381.15,0.3546838038164328,1
17395,0,143,1,97.5,0.2466487935656836,1
17396,69,6,7,1476.3,0.411212742469642,1
17397,0,51,1,536.77,0.3453083109919571,1
17400,141,216,3,2547.09,0.1742469642012301,1
17401,0,176,1,114.85,0.2112600536193029,1
17402,353,4,12,2462.33,0.4280633969405457,0
17403,0,85,1,118.95,0.3088471849865952,1
17404,292,44,8,15874.3,0.3734032486989434,0
17406,366,1,11,2704.63,0.4283393786469011,0
17407,0,46,1,552.9,0.3506702412868633,1
17408,13,135,2,283.44,0.2581690585081217,1
17409,306,56,8,7021.66,0.3605346159911686,0
17411,349,21,2,646.44,0.3804210692319823,1
17412,365,7,10,3159.46,0.4189638858224255,0
17413,165,39,2,560.14,0.3611181201703202,1
17414,313,58,4,1471.52,0.3466251379908532,1
17416,331,28,15,10405.03,0.4111496609367608,0
17417,0,183,1,164.18,0.2037533512064343,1
17418,0,22,1,206.6,0.3764075067024128,1
17419,316,2,8,2273.95,0.4184434631761551,1
17420,27,8,4,485.6,0.4002444409399149,1
17421,349,21,3,1059.41,0.3833622457025705,1
17422,153,16,5,1615.39,0.3946065289386532,1
17423,0,28,1,420.54,0.3699731903485255,1
17426,207,87,7,3040.51,0.3243494716921621,0
17428,369,3,18,14562.91,0.4467828418230563,0
17429,33,31,2,832.54,0.36969720864217,1
17430,114,0,3,469.41,0.4058823529411764,1
17432,350,20,7,1385.63,0.3961993376439047,1
17433,0,20,1,266.8,0.3785522788203753,1
17435,0,46,1,331.35,0.3506702412868633,1
17436,324,43,3,317.76,0.3597697524049834,1
17437,0,164,1,373.17,0.2241286863270777,1
17438,196,79,4,1034.32,0.3241050307522473,1
17439,0,290,1,325.74,0.0890080428954423,1
17440,0,184,1,137.16,0.2026809651474531,1
17441,0,367,1,293.35,0.0064343163538874,1
17442,280,16,9,2371.74,0.4063712348210061,0
17448,147,132,46,14556.97,0.3907979813909478,0
17449,342,22,6,2430.29,0.391113389055354,1
17450,70,2,7,52422.3,0.4155022867055669,0
17454,230,97,6,1030.41,0.3106844346317616,1
17456,90,0,2,975.56,0.4029411764705882,1
17457,352,14,9,4247.11,0.4085160069389686,0
17458,0,16,1,213.08,0.3828418230563002,1
17460,314,7,12,1605.84,0.4248462387636019,0
17463,28,195,2,661.5,0.1938258949692477,1
17464,97,157,2,710.98,0.2345765652105346,1
17465,310,60,7,2542.79,0.3533038952846554,1
17467,0,30,1,102.6,0.367828418230563,1
17468,0,10,1,57.8,0.3892761394101877,1
17469,323,35,12,3180.28,0.3948194291121274,0
17470,140,2,7,1679.8,0.4155022867055669,1
17471,0,109,1,321.65000000000003,0.2831099195710456,1
17472,0,263,1,224.81,0.1179624664879356,1
17473,47,43,2,607.0,0.3568285759343952,1
17474,0,234,1,1047.0,0.1490616621983914,1
17476,341,30,2,489.86,0.3707695947011512,1
17477,34,247,2,1144.3,0.1380618199022236,1
17478,225,43,2,1272.8000000000002,0.3568285759343952,1
17479,0,267,1,389.2600000000001,0.1136729222520107,1
17480,0,79,1,390.21,0.3152815013404826,1
17482,91,122,2,778.19,0.2721100772748778,1
17483,0,49,1,177.69,0.3474530831099196,1
17484,47,211,2,209.57,0.176667718025548,1
17487,0,363,1,160.55,0.0107238605898123,1
17488,0,276,1,336.5,0.1040214477211796,1
17490,181,23,2,658.1800000000001,0.3782762971140199,1
17491,223,2,8,2422.2,0.4184434631761551,0
17492,40,113,2,747.85,0.2817615518057089,1
17493,0,20,1,100.91,0.3785522788203753,1
17494,0,136,1,54.7,0.2541554959785523,1
17495,0,25,1,309.16,0.3731903485254692,1
17496,130,198,3,1141.84,0.1935499132628923,1
17497,220,25,2,287.25,0.3761315249960574,1
17499,0,196,1,718.51,0.1898123324396783,1
17504,289,15,9,6568.09,0.4074436208799874,0
17505,54,185,3,1289.64,0.2074909320296483,1
17508,351,16,7,4191.92,0.4004888818798297,0
17510,0,55,1,206.08,0.3410187667560322,1
17511,369,2,31,84541.17,0.4860905219996845,0
17512,276,87,8,2542.83,0.3272906481627503,1
17513,70,43,2,645.6,0.3568285759343952,1
17514,0,304,1,334.18,0.0739946380697051,1
17515,156,29,5,978.44,0.3806655101718972,1
17516,0,13,1,189.47,0.386058981233244,1
17518,195,60,2,329.42,0.3385980129317142,1
17519,370,3,10,3265.4500000000003,0.4232534300583505,0
17521,40,29,2,554.85,0.3718419807601325,1
17524,0,73,2,394.14,0.3246569941649582,1
17525,31,32,2,739.2,0.3686248225831887,1
17526,356,0,9,2970.14,0.4235294117647059,0
17529,87,245,2,1240.25,0.1402065920201861,1
17530,368,0,3,756.51,0.4058823529411764,1
17531,90,162,2,970.12,0.2292146349156284,1
17532,0,20,1,65.34,0.3785522788203753,1
17533,0,69,1,34.8,0.3260053619302949,1
17534,200,86,4,1445.47,0.3165983283393787,1
17536,262,55,2,288.33,0.3439599432266204,1
17539,108,252,4,1226.57,0.1385822425484939,1
17540,216,18,4,1011.7,0.3895205803501025,1
17541,0,144,1,124.46,0.2455764075067024,1
17542,0,276,2,170.95,0.1069626241917678,1
17543,0,184,1,120.05,0.2026809651474531,1
17544,0,25,3,960.69,0.3790727014666456,1
17545,187,25,3,802.58,0.3790727014666456,1
17547,289,10,2,727.85,0.3922173158807759,1
17548,17,13,3,627.96,0.3919413341744204,1
17550,272,32,6,2280.48,0.3803895284655417,1
17552,255,7,10,2154.88,0.4189638858224255,0
17553,138,107,3,2270.0,0.2911370446301845,1
17555,160,60,3,574.48,0.3415391894023025,1
17556,0,14,1,142.77,0.3849865951742627,1
17557,0,367,1,34.0,0.0064343163538874,1
17558,0,28,1,259.17,0.3699731903485255,1
17559,0,147,1,167.62,0.2423592493297587,1
17560,265,30,4,1040.85,0.3766519476423277,1
17561,342,25,3,554.72,0.3790727014666456,1
17563,33,213,2,392.38,0.1745229459075855,1
17565,0,221,1,131.83,0.1630026809651474,1
17567,69,7,2,1024.55,0.3954344740577196,1
17568,0,268,1,382.79,0.1126005361930294,1
17570,0,16,1,100.0,0.3828418230563002,1
17571,0,177,1,205.24,0.2101876675603217,1
17572,351,8,7,496.2600000000001,0.4090679703516796,0
17575,0,302,1,171.7,0.0761394101876675,1
17576,371,0,23,5434.13,0.4647058823529412,0
17577,23,280,2,348.75,0.1026730799558429,1
17578,55,109,6,903.87,0.2978158019239867,1
17579,0,213,1,304.38,0.1715817694369973,1
17580,45,11,2,329.55,0.3911449298217946,1
17581,364,7,20,7712.71,0.4483756505283078,0
17582,177,81,4,1275.43,0.3219602586342848,1
17583,0,195,1,135.95,0.1908847184986595,1
17584,216,102,4,4067.12,0.299440151395679,0
17585,32,80,3,960.23,0.3200914682226778,1
17586,0,254,1,167.4,0.1276139410187667,1
17587,0,263,1,181.66,0.1179624664879356,1
17588,241,31,4,1699.35,0.3755795615833465,1
17589,257,20,14,11645.7,0.4167875729380224,0
17591,323,2,2,550.7,0.4007964043526257,1
17592,0,373,1,148.3,0.0,1
17593,326,44,6,4168.46,0.367520895757767,0
17594,155,84,2,1504.7,0.3128607475161646,1
17596,355,3,7,2092.74,0.4144299006465857,1
17597,164,53,4,1439.72,0.3519870682857594,1
17598,0,16,1,409.98,0.3828418230563002,1
17599,0,112,1,52.05,0.2798927613941019,1
17601,0,15,1,305.47,0.3839142091152815,1
17602,147,107,8,2348.16,0.3058429269831257,0
17603,112,252,3,1398.76,0.1356410660779057,1
17604,258,57,4,636.57,0.3476975240498344,1
17605,0,225,1,160.75,0.1587131367292225,1
17606,0,372,1,87.30000000000001,0.0010723860589812,1
17607,0,11,1,333.81,0.3882037533512064,1
17608,158,84,2,305.11,0.3128607475161646,1
17609,206,37,6,782.12,0.3750275981706356,1
17610,193,175,5,1529.49,0.2240971455606371,1
17611,317,56,13,4387.76,0.3752404983441098,0
17612,343,14,12,3346.41,0.4173395363507333,0
17615,97,22,3,403.6,0.3822898596435893,1
17616,83,2,2,489.6,0.4007964043526257,1
17617,0,193,1,395.33,0.193029490616622,1
17618,301,18,8,3101.66,0.4012852862324554,0
17621,27,39,3,1795.22,0.3640592966409084,1
17622,0,232,2,1130.21,0.1541476107869421,1
17623,315,44,6,1856.62,0.367520895757767,1
17624,282,72,2,725.15,0.3257293802239394,1
